Date,Category,Sales,Price,Store
7/27/2023,Casual,20,94,Store_D
7/27/2023,Athletic,67,106.25,Store_C
7/27/2023,Formal,4,117.81,Store_D
7/27/2023,Athletic,24,166.76,Store_B
7/27/2023,Casual,22,117.14,Store_B
7/27/2023,Athletic,21,38.45,Store_A
7/27/2023,Seasonal,92,173.66,Store_C
7/27/2023,Casual,3,111.49,Store_A
7/27/2023,Casual,3,48.24,Store_B
7/27/2023,Athletic,67,65.22,Store_B
7/27/2023,Casual,85,112.02,Store_D
7/27/2023,Athletic,26,25.61,Store_D
7/27/2023,Casual,44,37.57,Store_C
7/27/2023,Casual,68,86.13,Store_C
7/27/2023,Athletic,92,48.33,Store_A
7/27/2023,Casual,34,96.37,Store_B
7/27/2023,Seasonal,34,36.29,Store_C
7/27/2023,Athletic,84,125.47,Store_A
7/27/2023,Casual,30,137.01,Store_A
7/27/2023,Athletic,19,59.97,Store_D
7/27/2023,Athletic,34,165.28,Store_D
7/27/2023,Casual,52,89.42,Store_D
7/27/2023,Casual,2,76.29,Store_B
7/27/2023,Athletic,95,181.6,Store_C
7/27/2023,Casual,27,122.42,Store_B
7/27/2023,Seasonal,46,42.38,Store_B
7/27/2023,Athletic,11,194.49,Store_D
7/27/2023,Casual,36,101.26,Store_A
7/27/2023,Casual,21,83.17,Store_C
7/27/2023,Athletic,59,113.93,Store_A
7/27/2023,Formal,33,106.84,Store_A
7/27/2023,Casual,85,135.32,Store_B
7/27/2023,Athletic,47,85.28,Store_A
7/27/2023,Seasonal,95,42.61,Store_D
7/27/2023,Formal,36,65.71,Store_A
7/27/2023,Formal,57,121.4,Store_C
7/27/2023,Athletic,14,170.12,Store_D
7/28/2023,Casual,54,31.5,Store_C
7/28/2023,Athletic,59,109.05,Store_A
7/28/2023,Athletic,49,72.43,Store_B
7/28/2023,Formal,58,96.76,Store_C
7/28/2023,Seasonal,61,122.78,Store_C
7/28/2023,Seasonal,21,53.09,Store_D
7/28/2023,Casual,92,121.33,Store_C
7/28/2023,Seasonal,21,101.38,Store_C
7/28/2023,Athletic,60,55.61,Store_D
7/28/2023,Formal,38,40.65,Store_C
7/28/2023,Casual,40,63.21,Store_C
7/28/2023,Casual,22,78.88,Store_A
7/28/2023,Athletic,99,68.8,Store_C
7/28/2023,Athletic,16,93.83,Store_B
7/28/2023,Casual,29,46.37,Store_B
7/28/2023,Athletic,99,93.63,Store_B
7/28/2023,Seasonal,97,178.7,Store_C
7/28/2023,Formal,40,81.93,Store_D
7/28/2023,Athletic,27,140.81,Store_B
7/28/2023,Athletic,27,88.42,Store_C
7/28/2023,Formal,44,101.39,Store_B
7/28/2023,Casual,20,85.03,Store_A
7/28/2023,Casual,17,93.99,Store_B
7/28/2023,Seasonal,79,119.5,Store_C
7/28/2023,Athletic,23,144.34,Store_A
7/28/2023,Formal,62,121.94,Store_D
7/28/2023,Seasonal,9,175.92,Store_D
7/28/2023,Formal,56,154.85,Store_B
7/28/2023,Formal,75,21.84,Store_D
7/28/2023,Casual,67,143.74,Store_A
7/28/2023,Formal,84,87.48,Store_D
7/28/2023,Seasonal,27,192.17,Store_B
7/28/2023,Athletic,72,71.24,Store_D
7/28/2023,Casual,28,141.37,Store_A
7/28/2023,Athletic,67,135.62,Store_D
7/28/2023,Casual,22,63.36,Store_C
7/28/2023,Formal,53,118.44,Store_A
7/28/2023,Casual,89,179.22,Store_A
7/28/2023,Casual,11,192.18,Store_B
7/28/2023,Casual,72,142.74,Store_D
7/28/2023,Athletic,59,23.45,Store_C
7/28/2023,Athletic,39,66.99,Store_C
7/28/2023,Seasonal,2,190.44,Store_C
7/28/2023,Seasonal,19,107.23,Store_B
7/28/2023,Athletic,66,42.66,Store_D
7/28/2023,Casual,4,123.77,Store_C
7/28/2023,Formal,37,123.59,Store_C
7/28/2023,Casual,90,102.98,Store_D
7/28/2023,Casual,92,161.38,Store_C
7/28/2023,Seasonal,91,172.64,Store_A
7/28/2023,Casual,27,169.49,Store_D
7/28/2023,Formal,66,64.77,Store_A
7/28/2023,Athletic,13,95.31,Store_D
7/28/2023,Casual,57,93.65,Store_B
7/28/2023,Athletic,88,110.25,Store_A
7/28/2023,Athletic,52,103.37,Store_C
7/28/2023,Athletic,95,71.21,Store_D
7/28/2023,Formal,32,82.39,Store_A
7/28/2023,Athletic,83,20.45,Store_B
7/28/2023,Seasonal,36,32.42,Store_C
7/28/2023,Casual,21,84.06,Store_A
7/28/2023,Athletic,80,163.15,Store_A
7/28/2023,Seasonal,90,159.51,Store_B
7/28/2023,Athletic,93,62.24,Store_C
7/28/2023,Athletic,21,85.72,Store_D
7/28/2023,Casual,73,199.78,Store_D
7/28/2023,Athletic,48,24.14,Store_D
7/28/2023,Casual,76,116.34,Store_D
7/28/2023,Seasonal,88,64.61,Store_B
7/28/2023,Formal,51,143.44,Store_A
7/28/2023,Seasonal,3,134.57,Store_A
7/28/2023,Athletic,94,119.1,Store_A
7/28/2023,Casual,2,165.21,Store_C
7/28/2023,Seasonal,70,123.49,Store_A
7/28/2023,Seasonal,72,130.41,Store_D
7/28/2023,Seasonal,65,110.31,Store_C
7/28/2023,Seasonal,90,152.28,Store_B
7/28/2023,Seasonal,94,84.48,Store_C
7/28/2023,Athletic,70,166.55,Store_C
7/28/2023,Athletic,30,191.89,Store_A
7/28/2023,Casual,12,90.29,Store_D
7/28/2023,Athletic,87,27.04,Store_C
7/28/2023,Formal,54,77.87,Store_A
7/28/2023,Formal,6,155.43,Store_A
7/28/2023,Athletic,32,149.99,Store_A
7/28/2023,Seasonal,1,174.34,Store_C
7/28/2023,Athletic,22,87.81,Store_D
7/29/2023,Athletic,23,106.82,Store_C
7/29/2023,Casual,22,47.68,Store_C
7/29/2023,Athletic,51,95.2,Store_D
7/29/2023,Formal,92,153.03,Store_C
7/29/2023,Seasonal,47,111.84,Store_D
7/29/2023,Formal,83,88.04,Store_D
7/29/2023,Casual,43,84.76,Store_A
7/29/2023,Seasonal,67,141.7,Store_D
7/29/2023,Seasonal,45,42.39,Store_C
7/29/2023,Seasonal,56,99,Store_B
7/29/2023,Seasonal,9,131.4,Store_D
7/29/2023,Athletic,13,55.49,Store_D
7/29/2023,Seasonal,69,132.52,Store_C
7/29/2023,Seasonal,47,66.86,Store_D
7/29/2023,Casual,57,154.59,Store_B
7/29/2023,Athletic,91,47.92,Store_A
7/29/2023,Formal,7,83.81,Store_A
7/29/2023,Athletic,64,112.81,Store_A
7/29/2023,Athletic,36,147.16,Store_A
7/29/2023,Seasonal,12,82.4,Store_D
7/29/2023,Seasonal,32,47.46,Store_A
7/29/2023,Casual,81,24.79,Store_D
7/29/2023,Formal,68,169.26,Store_B
7/29/2023,Formal,38,112.52,Store_C
7/29/2023,Athletic,81,26.23,Store_A
7/29/2023,Athletic,58,101.49,Store_A
7/29/2023,Athletic,16,191.62,Store_D
7/29/2023,Formal,49,122.48,Store_B
7/29/2023,Seasonal,28,62.86,Store_C
7/29/2023,Formal,55,123.37,Store_A
7/29/2023,Formal,2,158.28,Store_B
7/29/2023,Formal,65,46.9,Store_B
7/29/2023,Seasonal,44,51.81,Store_C
7/29/2023,Casual,30,70.15,Store_D
7/29/2023,Seasonal,77,172.8,Store_B
7/29/2023,Casual,96,171.62,Store_B
7/29/2023,Casual,29,44.5,Store_B
7/29/2023,Athletic,9,139.07,Store_D
7/29/2023,Casual,15,153.49,Store_B
7/29/2023,Formal,53,193.34,Store_B
7/29/2023,Casual,97,143.52,Store_C
7/29/2023,Casual,80,28.11,Store_D
7/29/2023,Casual,92,155.24,Store_D
7/29/2023,Athletic,78,69.09,Store_A
7/29/2023,Seasonal,5,23.72,Store_B
7/29/2023,Athletic,43,196.94,Store_B
7/29/2023,Seasonal,89,105.52,Store_C
7/29/2023,Formal,31,162.2,Store_C
7/29/2023,Formal,44,105.56,Store_C
7/29/2023,Formal,91,192.9,Store_B
7/29/2023,Casual,62,177.87,Store_B
7/29/2023,Athletic,33,45.99,Store_D
7/29/2023,Athletic,77,192.41,Store_B
7/29/2023,Casual,83,129.84,Store_C
7/29/2023,Formal,1,193.3,Store_A
7/29/2023,Seasonal,64,180.96,Store_C
7/29/2023,Formal,78,90.1,Store_C
7/29/2023,Seasonal,23,140.53,Store_D
7/29/2023,Seasonal,9,161.12,Store_C
7/29/2023,Formal,3,168.88,Store_C
7/29/2023,Formal,20,119.48,Store_A
7/29/2023,Seasonal,26,74.29,Store_C
7/29/2023,Athletic,34,105.38,Store_B
7/29/2023,Seasonal,86,143,Store_D
7/29/2023,Athletic,76,192.25,Store_D
7/29/2023,Athletic,20,185.05,Store_D
7/29/2023,Athletic,20,84.34,Store_D
7/29/2023,Seasonal,90,119.39,Store_A
7/29/2023,Seasonal,69,95.48,Store_D
7/29/2023,Athletic,30,87.99,Store_D
7/29/2023,Formal,34,115.19,Store_C
7/29/2023,Formal,9,29.18,Store_D
7/29/2023,Athletic,52,55,Store_C
7/29/2023,Athletic,99,69.11,Store_B
7/29/2023,Athletic,63,83.86,Store_B
7/29/2023,Casual,30,144.05,Store_A
7/30/2023,Formal,78,30.49,Store_D
7/30/2023,Seasonal,45,198.95,Store_C
7/30/2023,Athletic,77,196.78,Store_A
7/30/2023,Formal,73,101.04,Store_C
7/30/2023,Athletic,97,106.4,Store_B
7/30/2023,Formal,10,118.76,Store_A
7/30/2023,Casual,59,76.76,Store_A
7/30/2023,Athletic,7,37.42,Store_B
7/30/2023,Seasonal,31,50.87,Store_B
7/30/2023,Casual,55,34.61,Store_B
7/30/2023,Casual,69,32.08,Store_D
7/30/2023,Athletic,51,135.29,Store_B
7/30/2023,Seasonal,72,199.66,Store_B
7/30/2023,Athletic,84,41.79,Store_B
7/30/2023,Seasonal,84,58.78,Store_D
7/30/2023,Seasonal,74,118.69,Store_C
7/30/2023,Athletic,51,102.67,Store_A
7/30/2023,Formal,13,81.89,Store_A
7/30/2023,Formal,67,31.72,Store_A
7/30/2023,Seasonal,7,70.71,Store_D
7/30/2023,Athletic,18,131,Store_B
7/30/2023,Athletic,86,54.59,Store_D
7/30/2023,Formal,13,109.38,Store_D
7/30/2023,Formal,27,128.09,Store_D
7/30/2023,Seasonal,81,39.84,Store_B
7/30/2023,Casual,82,52.53,Store_A
7/30/2023,Seasonal,31,55.43,Store_B
7/30/2023,Athletic,27,40.06,Store_B
7/30/2023,Seasonal,74,188.48,Store_C
7/30/2023,Formal,3,131.03,Store_A
7/30/2023,Seasonal,69,92.8,Store_A
7/30/2023,Athletic,77,119.21,Store_D
7/30/2023,Casual,19,58.24,Store_C
7/30/2023,Formal,52,71.17,Store_A
7/30/2023,Formal,96,70.88,Store_A
7/30/2023,Casual,87,58.3,Store_A
7/30/2023,Athletic,68,182.05,Store_A
7/30/2023,Athletic,86,159.62,Store_C
7/30/2023,Athletic,77,80.31,Store_B
7/30/2023,Seasonal,3,154.04,Store_A
7/30/2023,Seasonal,94,76.21,Store_A
7/30/2023,Casual,48,70.04,Store_B
7/30/2023,Athletic,10,173.06,Store_D
7/30/2023,Formal,78,138.71,Store_A
7/30/2023,Formal,54,170.37,Store_C
7/30/2023,Formal,35,134.07,Store_A
7/30/2023,Formal,63,129.4,Store_D
7/30/2023,Seasonal,30,196.41,Store_C
7/30/2023,Seasonal,4,170.07,Store_B
7/30/2023,Seasonal,79,81.58,Store_C
7/30/2023,Seasonal,54,86.3,Store_A
7/30/2023,Casual,32,71.77,Store_D
7/30/2023,Seasonal,48,184.83,Store_A
7/30/2023,Seasonal,49,36.24,Store_C
7/30/2023,Casual,96,42.01,Store_A
7/30/2023,Athletic,84,44.32,Store_D
7/30/2023,Athletic,29,178,Store_C
7/30/2023,Casual,37,28.67,Store_A
7/30/2023,Casual,1,94.6,Store_B
7/30/2023,Athletic,98,145.92,Store_A
7/30/2023,Casual,77,165.51,Store_B
7/30/2023,Athletic,1,137.85,Store_C
7/30/2023,Casual,86,43.7,Store_B
7/30/2023,Formal,44,193.69,Store_C
7/30/2023,Seasonal,56,127.37,Store_C
7/30/2023,Seasonal,79,129.44,Store_A
7/30/2023,Formal,82,71.25,Store_C
7/30/2023,Casual,4,85.74,Store_B
7/30/2023,Seasonal,44,34.99,Store_A
7/30/2023,Formal,92,169.75,Store_B
7/30/2023,Casual,77,147.47,Store_D
7/30/2023,Seasonal,90,198.12,Store_A
7/30/2023,Casual,2,135.51,Store_D
7/30/2023,Athletic,44,54.87,Store_A
7/30/2023,Casual,21,98.13,Store_D
7/30/2023,Formal,12,165.77,Store_D
7/31/2023,Casual,40,29.14,Store_C
7/31/2023,Seasonal,60,122.91,Store_C
7/31/2023,Casual,62,180.31,Store_A
7/31/2023,Formal,18,43.45,Store_C
7/31/2023,Seasonal,70,172.2,Store_D
7/31/2023,Seasonal,2,34.29,Store_D
7/31/2023,Seasonal,87,129.32,Store_A
7/31/2023,Athletic,87,178.73,Store_A
7/31/2023,Seasonal,92,168.21,Store_B
7/31/2023,Formal,15,140.01,Store_C
7/31/2023,Casual,14,82.95,Store_B
7/31/2023,Seasonal,32,196.18,Store_C
7/31/2023,Athletic,78,70.37,Store_D
7/31/2023,Formal,17,60.28,Store_D
7/31/2023,Formal,68,187.59,Store_B
7/31/2023,Athletic,77,146.26,Store_C
7/31/2023,Casual,31,98.6,Store_B
7/31/2023,Formal,11,151.85,Store_C
7/31/2023,Casual,44,117.5,Store_A
7/31/2023,Seasonal,74,116.74,Store_A
7/31/2023,Seasonal,68,94.97,Store_A
7/31/2023,Athletic,95,50.74,Store_B
7/31/2023,Seasonal,4,64.95,Store_A
7/31/2023,Formal,3,152.8,Store_A
7/31/2023,Casual,51,82.84,Store_C
7/31/2023,Athletic,90,158.67,Store_A
7/31/2023,Formal,61,28.85,Store_B
7/31/2023,Seasonal,25,131.34,Store_D
7/31/2023,Formal,95,59.21,Store_C
7/31/2023,Formal,5,181.54,Store_D
7/31/2023,Seasonal,88,133.21,Store_A
7/31/2023,Athletic,85,26.35,Store_D
7/31/2023,Formal,95,176.84,Store_D
7/31/2023,Formal,60,85.24,Store_C
7/31/2023,Athletic,82,132.18,Store_C
7/31/2023,Formal,92,34.96,Store_A
7/31/2023,Athletic,52,79.11,Store_B
7/31/2023,Casual,66,119.79,Store_C
7/31/2023,Casual,38,52.1,Store_B
7/31/2023,Formal,25,51.28,Store_D
7/31/2023,Seasonal,88,44.97,Store_A
7/31/2023,Seasonal,34,124.79,Store_A
7/31/2023,Athletic,14,136.05,Store_B
7/31/2023,Formal,54,152.65,Store_D
7/31/2023,Formal,84,169.21,Store_B
7/31/2023,Athletic,3,160.21,Store_D
7/31/2023,Athletic,50,189.08,Store_D
7/31/2023,Seasonal,48,102.21,Store_A
7/31/2023,Formal,21,157.73,Store_A
7/31/2023,Athletic,26,151.61,Store_B
7/31/2023,Casual,95,157.32,Store_B
7/31/2023,Seasonal,97,43.84,Store_D
7/31/2023,Formal,77,48.71,Store_C
7/31/2023,Casual,82,89.74,Store_D
7/31/2023,Formal,27,195.39,Store_D
7/31/2023,Formal,34,136.63,Store_A
7/31/2023,Seasonal,32,178,Store_A
7/31/2023,Casual,2,118.14,Store_C
7/31/2023,Athletic,68,174.5,Store_B
7/31/2023,Athletic,72,45.42,Store_B
7/31/2023,Athletic,48,20.83,Store_C
7/31/2023,Athletic,23,177.19,Store_D
7/31/2023,Casual,47,195.82,Store_D
7/31/2023,Formal,10,180.41,Store_B
7/31/2023,Casual,43,115.88,Store_B
7/31/2023,Casual,41,187.2,Store_B
7/31/2023,Formal,6,28.05,Store_B
7/31/2023,Formal,73,103.33,Store_A
7/31/2023,Formal,2,62.95,Store_B
7/31/2023,Casual,33,95.32,Store_A
7/31/2023,Formal,80,180.5,Store_C
7/31/2023,Formal,83,47.87,Store_B
8/1/2023,Formal,90,109.41,Store_C
8/1/2023,Athletic,75,166.29,Store_B
8/1/2023,Casual,70,133.92,Store_C
8/1/2023,Casual,35,168.15,Store_C
8/1/2023,Formal,65,152.04,Store_A
8/1/2023,Athletic,89,133.06,Store_D
8/1/2023,Seasonal,70,179.04,Store_D
8/1/2023,Formal,74,63.42,Store_B
8/1/2023,Athletic,86,57.32,Store_A
8/1/2023,Seasonal,41,168.8,Store_C
8/1/2023,Seasonal,83,125.42,Store_B
8/1/2023,Seasonal,11,171.48,Store_A
8/1/2023,Casual,41,58.97,Store_D
8/1/2023,Formal,34,26.77,Store_C
8/1/2023,Seasonal,50,188.06,Store_D
8/1/2023,Athletic,15,178.18,Store_C
8/1/2023,Seasonal,90,167.31,Store_A
8/1/2023,Athletic,34,160.06,Store_D
8/1/2023,Formal,91,86.06,Store_C
8/1/2023,Seasonal,17,71.88,Store_C
8/1/2023,Formal,54,108.3,Store_B
8/1/2023,Athletic,18,191.21,Store_C
8/1/2023,Athletic,78,42.31,Store_A
8/1/2023,Casual,15,37.41,Store_C
8/1/2023,Athletic,54,179.1,Store_B
8/1/2023,Casual,85,170.35,Store_A
8/1/2023,Athletic,50,188.92,Store_B
8/1/2023,Formal,34,43.49,Store_A
8/1/2023,Seasonal,17,66.8,Store_C
8/1/2023,Seasonal,99,178.92,Store_B
8/1/2023,Seasonal,64,103.79,Store_B
8/1/2023,Casual,59,194.13,Store_C
8/1/2023,Casual,20,35.85,Store_B
8/1/2023,Formal,33,184.28,Store_C
8/1/2023,Casual,42,59.22,Store_B
8/1/2023,Athletic,63,193.14,Store_A
8/1/2023,Formal,27,185.95,Store_B
8/1/2023,Athletic,25,76.03,Store_C
8/1/2023,Formal,35,143.9,Store_B
8/1/2023,Formal,25,67.13,Store_C
8/1/2023,Seasonal,84,87.33,Store_B
8/1/2023,Seasonal,70,53.87,Store_D
8/1/2023,Athletic,2,41.83,Store_A
8/1/2023,Seasonal,9,39.51,Store_D
8/1/2023,Seasonal,75,102.49,Store_B
8/1/2023,Athletic,57,31.65,Store_B
8/1/2023,Athletic,30,109.79,Store_B
8/1/2023,Formal,44,53.31,Store_A
8/1/2023,Seasonal,97,155.21,Store_D
8/1/2023,Athletic,86,82.22,Store_B
8/1/2023,Seasonal,81,141.84,Store_B
8/1/2023,Athletic,59,81.08,Store_A
8/1/2023,Athletic,39,114.75,Store_B
8/1/2023,Formal,81,174.77,Store_B
8/1/2023,Seasonal,39,137.58,Store_C
8/1/2023,Formal,98,63.6,Store_D
8/1/2023,Formal,36,181.98,Store_C
8/1/2023,Seasonal,4,174.9,Store_B
8/1/2023,Formal,13,103.25,Store_D
8/1/2023,Formal,51,191.65,Store_C
8/1/2023,Athletic,21,50.06,Store_D
8/1/2023,Seasonal,9,117.22,Store_C
8/1/2023,Casual,84,181.8,Store_A
8/1/2023,Seasonal,94,53.41,Store_D
8/1/2023,Seasonal,15,89.29,Store_C
8/1/2023,Casual,55,72.35,Store_C
8/1/2023,Casual,93,45.41,Store_B
8/1/2023,Formal,77,106.03,Store_B
8/1/2023,Athletic,93,42.47,Store_B
8/1/2023,Seasonal,36,155.05,Store_B
8/1/2023,Seasonal,56,79.45,Store_D
8/1/2023,Seasonal,29,104.75,Store_C
8/1/2023,Casual,39,52.84,Store_A
8/1/2023,Formal,35,59.69,Store_D
8/1/2023,Casual,72,89.85,Store_A
8/1/2023,Athletic,60,89.74,Store_A
8/2/2023,Casual,93,27.79,Store_D
8/2/2023,Athletic,6,118.62,Store_B
8/2/2023,Formal,90,154.01,Store_B
8/2/2023,Casual,42,160.77,Store_C
8/2/2023,Athletic,86,47.33,Store_C
8/2/2023,Athletic,24,82.22,Store_B
8/2/2023,Casual,92,154.87,Store_A
8/2/2023,Seasonal,35,30.03,Store_D
8/2/2023,Casual,41,55.62,Store_C
8/2/2023,Formal,8,162.29,Store_C
8/2/2023,Casual,97,164.66,Store_A
8/2/2023,Athletic,75,197.22,Store_A
8/2/2023,Casual,24,98.39,Store_D
8/2/2023,Formal,4,27.38,Store_D
8/2/2023,Athletic,61,163.62,Store_B
8/2/2023,Athletic,87,72.61,Store_B
8/2/2023,Formal,19,88.04,Store_B
8/2/2023,Formal,26,101.66,Store_A
8/2/2023,Athletic,46,179.39,Store_A
8/2/2023,Formal,65,143.82,Store_B
8/2/2023,Athletic,5,68.29,Store_D
8/2/2023,Casual,63,41.93,Store_A
8/2/2023,Athletic,14,169.11,Store_D
8/2/2023,Seasonal,90,26.71,Store_D
8/2/2023,Formal,16,173.45,Store_D
8/2/2023,Formal,42,101.94,Store_C
8/2/2023,Formal,52,60.53,Store_B
8/2/2023,Casual,73,106.81,Store_A
8/2/2023,Seasonal,44,189.01,Store_D
8/2/2023,Casual,71,149.83,Store_B
8/2/2023,Athletic,13,58.18,Store_A
8/2/2023,Seasonal,97,187.16,Store_B
8/2/2023,Formal,17,75.84,Store_C
8/2/2023,Athletic,23,136.17,Store_D
8/2/2023,Casual,46,177.14,Store_A
8/2/2023,Seasonal,18,39.38,Store_A
8/2/2023,Seasonal,53,156.41,Store_B
8/2/2023,Seasonal,99,169.33,Store_C
8/2/2023,Seasonal,9,119.19,Store_D
8/2/2023,Athletic,77,199.14,Store_C
8/2/2023,Formal,65,90.9,Store_B
8/2/2023,Seasonal,42,114.71,Store_C
8/2/2023,Seasonal,79,182.82,Store_C
8/2/2023,Formal,57,143.28,Store_A
8/2/2023,Casual,68,66.79,Store_A
8/2/2023,Casual,43,72.12,Store_C
8/2/2023,Formal,56,49.51,Store_D
8/2/2023,Athletic,2,159.9,Store_D
8/2/2023,Seasonal,18,168.93,Store_A
8/2/2023,Formal,26,37.08,Store_D
8/2/2023,Seasonal,98,150.8,Store_A
8/2/2023,Formal,16,73.27,Store_B
8/2/2023,Athletic,56,190.87,Store_C
8/2/2023,Seasonal,51,65.38,Store_A
8/2/2023,Seasonal,73,30.72,Store_D
8/2/2023,Seasonal,83,76.27,Store_C
8/2/2023,Formal,80,197.1,Store_C
8/2/2023,Athletic,90,68.8,Store_D
8/2/2023,Formal,95,57.15,Store_B
8/2/2023,Athletic,95,49.09,Store_C
8/2/2023,Athletic,45,151.67,Store_D
8/2/2023,Formal,27,139.77,Store_B
8/2/2023,Formal,67,147.41,Store_D
8/2/2023,Casual,65,141.24,Store_A
8/2/2023,Athletic,4,113.58,Store_A
8/2/2023,Casual,97,124.41,Store_A
8/2/2023,Formal,30,135.28,Store_A
8/2/2023,Formal,37,46.85,Store_C
8/2/2023,Formal,26,97.39,Store_B
8/2/2023,Athletic,36,110.06,Store_C
8/2/2023,Seasonal,82,167.88,Store_C
8/2/2023,Casual,46,86.95,Store_A
8/2/2023,Casual,21,112.35,Store_D
8/2/2023,Casual,9,138.35,Store_C
8/2/2023,Athletic,76,87,Store_B
8/2/2023,Casual,95,105.72,Store_B
8/2/2023,Seasonal,4,24.18,Store_A
8/2/2023,Formal,82,61.02,Store_A
8/2/2023,Formal,10,131.43,Store_A
8/2/2023,Seasonal,76,139.57,Store_A
8/2/2023,Athletic,54,153.14,Store_A
8/2/2023,Formal,84,152.35,Store_A
8/2/2023,Formal,86,123.34,Store_A
8/2/2023,Athletic,77,165.87,Store_D
8/2/2023,Formal,39,136.62,Store_D
8/2/2023,Seasonal,16,69.97,Store_C
8/2/2023,Athletic,31,89.54,Store_D
8/2/2023,Formal,6,84.64,Store_C
8/2/2023,Casual,23,132.09,Store_D
8/2/2023,Athletic,91,118.59,Store_B
8/2/2023,Formal,4,138.74,Store_A
8/2/2023,Formal,6,46.71,Store_D
8/2/2023,Seasonal,27,115.17,Store_B
8/2/2023,Athletic,4,77.64,Store_B
8/2/2023,Seasonal,85,85.64,Store_B
8/2/2023,Athletic,49,110.24,Store_C
8/2/2023,Athletic,2,121.01,Store_D
8/2/2023,Formal,79,141.11,Store_D
8/2/2023,Formal,99,193.86,Store_A
8/2/2023,Formal,23,100.94,Store_B
8/2/2023,Seasonal,32,72.71,Store_D
8/2/2023,Formal,74,47.48,Store_A
8/2/2023,Athletic,44,106.81,Store_B
8/2/2023,Formal,24,154.86,Store_C
8/2/2023,Casual,16,40.05,Store_A
8/2/2023,Formal,70,54.91,Store_C
8/2/2023,Formal,75,39.89,Store_B
8/3/2023,Seasonal,46,50.18,Store_B
8/3/2023,Formal,73,31.96,Store_C
8/3/2023,Seasonal,77,162.01,Store_D
8/3/2023,Athletic,86,84.05,Store_C
8/3/2023,Casual,89,124.63,Store_C
8/3/2023,Seasonal,79,145.62,Store_C
8/3/2023,Casual,55,144.41,Store_D
8/3/2023,Seasonal,35,147.31,Store_D
8/3/2023,Formal,3,27.03,Store_A
8/3/2023,Seasonal,1,118.87,Store_B
8/3/2023,Formal,27,101.03,Store_B
8/3/2023,Casual,36,106.86,Store_D
8/3/2023,Casual,83,74.09,Store_B
8/3/2023,Athletic,97,160.27,Store_D
8/3/2023,Seasonal,70,161.75,Store_B
8/3/2023,Seasonal,52,137.23,Store_D
8/3/2023,Seasonal,47,20.89,Store_D
8/3/2023,Seasonal,39,93.11,Store_B
8/3/2023,Casual,99,134.67,Store_A
8/3/2023,Casual,4,88.55,Store_D
8/3/2023,Formal,32,109.52,Store_B
8/3/2023,Seasonal,78,159.49,Store_C
8/3/2023,Athletic,53,150.31,Store_B
8/3/2023,Formal,62,25.78,Store_B
8/3/2023,Seasonal,62,169.11,Store_C
8/3/2023,Formal,8,141.01,Store_D
8/3/2023,Formal,88,53.29,Store_C
8/3/2023,Formal,69,94.31,Store_C
8/3/2023,Athletic,68,84.63,Store_C
8/3/2023,Seasonal,64,197.63,Store_D
8/3/2023,Casual,75,92.18,Store_B
8/3/2023,Athletic,17,64.48,Store_B
8/3/2023,Seasonal,95,147.75,Store_B
8/3/2023,Athletic,83,62.68,Store_A
8/3/2023,Casual,19,191.63,Store_A
8/3/2023,Casual,51,180.98,Store_A
8/3/2023,Athletic,96,169.17,Store_C
8/3/2023,Casual,57,176.88,Store_C
8/3/2023,Formal,44,46.94,Store_B
8/3/2023,Athletic,58,195.29,Store_B
8/3/2023,Casual,95,101.13,Store_D
8/3/2023,Formal,22,117.54,Store_A
8/3/2023,Casual,87,83.91,Store_D
8/3/2023,Formal,84,142.12,Store_A
8/3/2023,Casual,67,190.45,Store_D
8/3/2023,Seasonal,77,61.44,Store_B
8/3/2023,Casual,38,183.72,Store_C
8/3/2023,Formal,7,144.22,Store_A
8/3/2023,Formal,83,106.89,Store_D
8/3/2023,Casual,47,92.21,Store_C
8/3/2023,Athletic,88,97.22,Store_A
8/3/2023,Casual,28,179.89,Store_B
8/3/2023,Casual,79,170.03,Store_D
8/3/2023,Seasonal,99,121.91,Store_C
8/3/2023,Formal,39,97.91,Store_B
8/3/2023,Athletic,79,124.04,Store_C
8/3/2023,Athletic,54,33.2,Store_D
8/3/2023,Athletic,24,122.68,Store_D
8/3/2023,Casual,95,44.55,Store_C
8/3/2023,Casual,15,151.31,Store_D
8/3/2023,Seasonal,30,167.07,Store_D
8/3/2023,Casual,85,31.32,Store_B
8/3/2023,Formal,70,154.51,Store_A
8/3/2023,Athletic,81,106.52,Store_C
8/3/2023,Seasonal,9,155.68,Store_B
8/3/2023,Casual,52,168.35,Store_D
8/3/2023,Athletic,22,177.85,Store_A
8/3/2023,Seasonal,67,173.32,Store_A
8/3/2023,Athletic,42,121.51,Store_C
8/3/2023,Formal,97,178.14,Store_B
8/3/2023,Seasonal,72,89.82,Store_D
8/3/2023,Formal,14,41.47,Store_A
8/3/2023,Seasonal,93,189.98,Store_B
8/3/2023,Casual,72,118.32,Store_B
8/3/2023,Formal,65,102.62,Store_C
8/3/2023,Formal,24,39.13,Store_C
8/3/2023,Formal,27,24.78,Store_A
8/3/2023,Seasonal,85,171.71,Store_C
8/3/2023,Seasonal,97,194.18,Store_D
8/3/2023,Seasonal,75,94.48,Store_D
8/3/2023,Athletic,84,104.93,Store_A
8/3/2023,Seasonal,37,64.59,Store_B
8/3/2023,Casual,85,107.75,Store_D
